gene	contig_count	contigs	is_tf	annotation_column
c144799_g1_i1	1	c144799_g1_i1	0	KO_EUK
c14479_g1_i1	1	c14479_g1_i1	0	KO_EUK
c144801_g1_i1	1	c144801_g1_i1	0	KO_EUK
c144802_g1_i1	1	c144802_g1_i1	0	KO_EUK
c144803_g1_i1	1	c144803_g1_i1	0	KO_EUK
c144805_g1_i1	1	c144805_g1_i1	0	KO_EUK
c144806_g1_i1	1	c144806_g1_i1	0	KO_EUK
c144807_g1_i1	1	c144807_g1_i1	0	KO_EUK
c144808_g1_i1	1	c144808_g1_i1	0	KO_EUK
c14480_g1_i1	1	c14480_g1_i1	0	KO_EUK
c14480_g2_i1	1	c14480_g2_i1	0	KO_EUK
c144810_g1_i1	1	c144810_g1_i1	0	KO_EUK
c144811_g1_i1	1	c144811_g1_i1	0	KO_EUK
c144813_g1_i1	1	c144813_g1_i1	0	KO_EUK
c144814_g1_i1	1	c144814_g1_i1	0	KO_EUK
c144815_g1_i1	1	c144815_g1_i1	0	KO_EUK
c144816_g1_i1	1	c144816_g1_i1	0	KO_EUK
c144818_g1_i1	1	c144818_g1_i1	0	KO_EUK
c144820_g1_i1	1	c144820_g1_i1	0	KO_EUK
c144821_g1_i1	1	c144821_g1_i1	0	KO_EUK
c144822_g1_i1	1	c144822_g1_i1	0	KO_EUK
c144824_g1_i1	1	c144824_g1_i1	0	KO_EUK
c144825_g1_i1	1	c144825_g1_i1	0	KO_EUK
c144826_g1_i1	1	c144826_g1_i1	0	KO_EUK
c144827_g1_i1	1	c144827_g1_i1	0	KO_EUK
c144829_g1_i1	1	c144829_g1_i1	0	KO_EUK
c144830_g1_i1	1	c144830_g1_i1	0	KO_EUK
c144831_g1_i1	1	c144831_g1_i1	0	KO_EUK
c144833_g1_i1	1	c144833_g1_i1	0	KO_EUK
c144834_g1_i1	1	c144834_g1_i1	0	KO_EUK
c144835_g1_i1	1	c144835_g1_i1	0	KO_EUK
c144837_g1_i1	1	c144837_g1_i1	0	KO_EUK
c144838_g1_i1	1	c144838_g1_i1	0	KO_EUK
c144839_g1_i1	1	c144839_g1_i1	0	KO_EUK
c144840_g1_i1	1	c144840_g1_i1	0	KO_EUK
c144841_g1_i1	1	c144841_g1_i1	0	KO_EUK
c144842_g1_i1	1	c144842_g1_i1	0	KO_EUK
c144843_g1_i1	1	c144843_g1_i1	0	KO_EUK
c144844_g1_i1	1	c144844_g1_i1	0	KO_EUK
c144846_g1_i1	1	c144846_g1_i1	0	KO_EUK
c144847_g1_i1	1	c144847_g1_i1	0	KO_EUK
c144849_g1_i1	1	c144849_g1_i1	0	KO_EUK
c144850_g1_i1	1	c144850_g1_i1	0	KO_EUK
c144851_g1_i1	1	c144851_g1_i1	0	KO_EUK
c144853_g1_i1	1	c144853_g1_i1	0	KO_EUK
c144854_g1_i1	1	c144854_g1_i1	0	KO_EUK
c144856_g1_i1	1	c144856_g1_i1	0	KO_EUK
c144858_g1_i1	1	c144858_g1_i1	0	KO_EUK
c144859_g1_i1	1	c144859_g1_i1	0	KO_EUK
c144860_g1_i1	1	c144860_g1_i1	0	KO_EUK
c144861_g1_i1	1	c144861_g1_i1	0	KO_EUK
c144862_g1_i1	1	c144862_g1_i1	0	KO_EUK
c144863_g1_i1	1	c144863_g1_i1	0	KO_EUK
c144864_g1_i1	1	c144864_g1_i1	0	KO_EUK
c144865_g1_i1	1	c144865_g1_i1	0	KO_EUK
c144866_g1_i1	1	c144866_g1_i1	0	KO_EUK
c144869_g1_i1	1	c144869_g1_i1	0	KO_EUK
c144870_g1_i1	1	c144870_g1_i1	0	KO_EUK
c144871_g1_i1	1	c144871_g1_i1	0	KO_EUK
c144872_g1_i1	1	c144872_g1_i1	0	KO_EUK
c144873_g1_i1	1	c144873_g1_i1	0	KO_EUK
c144874_g1_i1	1	c144874_g1_i1	0	KO_EUK
c144875_g1_i1	1	c144875_g1_i1	0	KO_EUK
c144876_g1_i1	1	c144876_g1_i1	0	KO_EUK
c144877_g1_i1	1	c144877_g1_i1	0	KO_EUK
c144878_g1_i1	1	c144878_g1_i1	0	KO_EUK
c144879_g1_i1	1	c144879_g1_i1	0	KO_EUK
c144880_g1_i1	1	c144880_g1_i1	0	KO_EUK
c144881_g1_i1	1	c144881_g1_i1	0	KO_EUK
c144882_g1_i1	1	c144882_g1_i1	0	KO_EUK
c144883_g1_i1	1	c144883_g1_i1	0	KO_EUK
c144887_g1_i1	1	c144887_g1_i1	0	KO_EUK
c144888_g1_i1	1	c144888_g1_i1	0	KO_EUK
c144892_g1_i1	1	c144892_g1_i1	0	KO_EUK
c144893_g1_i1	1	c144893_g1_i1	0	KO_EUK
c144894_g1_i1	1	c144894_g1_i1	0	KO_EUK
c144895_g1_i1	1	c144895_g1_i1	0	KO_EUK
c144896_g1_i1	1	c144896_g1_i1	0	KO_EUK
c144898_g1_i1	1	c144898_g1_i1	0	KO_EUK
c144899_g1_i1	1	c144899_g1_i1	0	KO_EUK
c144900_g1_i1	1	c144900_g1_i1	0	KO_EUK
c144901_g1_i1	1	c144901_g1_i1	0	KO_EUK
c144902_g1_i1	1	c144902_g1_i1	0	KO_EUK
c144903_g1_i1	1	c144903_g1_i1	0	KO_EUK
c144904_g1_i1	1	c144904_g1_i1	0	KO_EUK
c144905_g1_i1	1	c144905_g1_i1	0	KO_EUK
c144906_g1_i1	1	c144906_g1_i1	0	KO_EUK
c144907_g1_i1	1	c144907_g1_i1	0	KO_EUK
c144909_g1_i1	1	c144909_g1_i1	0	KO_EUK
c144910_g1_i1	1	c144910_g1_i1	0	KO_EUK
c144911_g1_i1	1	c144911_g1_i1	0	KO_EUK
c144912_g1_i1	1	c144912_g1_i1	0	KO_EUK
c144913_g1_i1	1	c144913_g1_i1	0	KO_EUK
c144914_g1_i1	1	c144914_g1_i1	0	KO_EUK
c144915_g1_i1	1	c144915_g1_i1	0	KO_EUK
c144916_g1_i1	1	c144916_g1_i1	0	KO_EUK
c144917_g1_i1	1	c144917_g1_i1	0	KO_EUK
c144918_g1_i1	1	c144918_g1_i1	0	KO_EUK
c144919_g1_i1	1	c144919_g1_i1	0	KO_EUK
c14491_g1_i1	1	c14491_g1_i1	0	KO_EUK
c144920_g1_i1	1	c144920_g1_i1	0	KO_EUK
c144921_g1_i1	1	c144921_g1_i1	0	KO_EUK
c144922_g1_i1	1	c144922_g1_i1	0	KO_EUK
c144923_g1_i1	1	c144923_g1_i1	0	KO_EUK
c144924_g1_i1	1	c144924_g1_i1	0	KO_EUK
c144925_g1_i1	1	c144925_g1_i1	0	KO_EUK
c144926_g1_i1	1	c144926_g1_i1	0	KO_EUK
c144927_g1_i1	1	c144927_g1_i1	0	KO_EUK
c144928_g1_i1	1	c144928_g1_i1	0	KO_EUK
c144929_g1_i1	1	c144929_g1_i1	0	KO_EUK
c144930_g1_i1	1	c144930_g1_i1	0	KO_EUK
c144931_g1_i1	1	c144931_g1_i1	0	KO_EUK
c144933_g1_i1	1	c144933_g1_i1	0	KO_EUK
c144934_g1_i1	1	c144934_g1_i1	0	KO_EUK
c144935_g1_i1	1	c144935_g1_i1	0	KO_EUK
c144936_g1_i1	1	c144936_g1_i1	0	KO_EUK
c144937_g1_i1	1	c144937_g1_i1	0	KO_EUK
c144938_g1_i1	1	c144938_g1_i1	0	KO_EUK
c144939_g1_i1	1	c144939_g1_i1	0	KO_EUK
c144940_g1_i1	1	c144940_g1_i1	0	KO_EUK
c144942_g1_i1	1	c144942_g1_i1	0	KO_EUK
c144943_g1_i1	1	c144943_g1_i1	0	KO_EUK
c144944_g1_i1	1	c144944_g1_i1	0	KO_EUK
c144945_g1_i1	1	c144945_g1_i1	0	KO_EUK
c144947_g1_i1	1	c144947_g1_i1	0	KO_EUK
c144948_g1_i1	1	c144948_g1_i1	0	KO_EUK
c144949_g1_i1	1	c144949_g1_i1	0	KO_EUK
c14494_g1_i1	1	c14494_g1_i1	0	KO_EUK
c144950_g1_i1	1	c144950_g1_i1	0	KO_EUK
c144951_g1_i1	1	c144951_g1_i1	0	KO_EUK
c144952_g1_i1	1	c144952_g1_i1	0	KO_EUK
c144953_g1_i1	1	c144953_g1_i1	0	KO_EUK
c144955_g1_i1	1	c144955_g1_i1	0	KO_EUK
c144956_g1_i1	1	c144956_g1_i1	0	KO_EUK
c144957_g1_i1	1	c144957_g1_i1	0	KO_EUK
c144958_g1_i1	1	c144958_g1_i1	0	KO_EUK
c144959_g1_i1	1	c144959_g1_i1	0	KO_EUK
c144962_g1_i1	1	c144962_g1_i1	0	KO_EUK
c144963_g1_i1	1	c144963_g1_i1	0	KO_EUK
c144964_g1_i1	1	c144964_g1_i1	0	KO_EUK
c144965_g1_i1	1	c144965_g1_i1	0	KO_EUK
c144966_g1_i1	1	c144966_g1_i1	0	KO_EUK
c144967_g1_i1	1	c144967_g1_i1	0	KO_EUK
c144968_g1_i1	1	c144968_g1_i1	0	KO_EUK
c144969_g1_i1	1	c144969_g1_i1	0	KO_EUK
c14496_g1_i1	1	c14496_g1_i1	0	KO_EUK
c144971_g1_i1	1	c144971_g1_i1	0	KO_EUK
c144973_g1_i1	1	c144973_g1_i1	0	KO_EUK
c144976_g1_i1	1	c144976_g1_i1	0	KO_EUK
c144978_g1_i1	1	c144978_g1_i1	0	KO_EUK
c144979_g1_i1	1	c144979_g1_i1	0	KO_EUK
c144981_g1_i1	1	c144981_g1_i1	0	KO_EUK
c144982_g1_i1	1	c144982_g1_i1	0	KO_EUK
c144983_g1_i1	1	c144983_g1_i1	0	KO_EUK
c144984_g1_i1	1	c144984_g1_i1	0	KO_EUK
c144985_g1_i1	1	c144985_g1_i1	0	KO_EUK
c144986_g1_i1	1	c144986_g1_i1	0	KO_EUK
c144989_g1_i1	1	c144989_g1_i1	0	KO_EUK
c144991_g1_i1	1	c144991_g1_i1	0	KO_EUK
c144992_g1_i1	1	c144992_g1_i1	0	KO_EUK
c144993_g1_i1	1	c144993_g1_i1	0	KO_EUK
c144995_g1_i1	1	c144995_g1_i1	0	KO_EUK
c144996_g1_i1	1	c144996_g1_i1	0	KO_EUK
c144997_g1_i1	1	c144997_g1_i1	0	KO_EUK
c144998_g1_i1	1	c144998_g1_i1	0	KO_EUK
c144999_g1_i1	1	c144999_g1_i1	0	KO_EUK
c145000_g1_i1	1	c145000_g1_i1	0	KO_EUK
c145001_g1_i1	1	c145001_g1_i1	0	KO_EUK
c145003_g1_i1	1	c145003_g1_i1	0	KO_EUK
c145005_g1_i1	1	c145005_g1_i1	0	KO_EUK
c145006_g1_i1	1	c145006_g1_i1	0	KO_EUK
c145007_g1_i1	1	c145007_g1_i1	0	KO_EUK
c145008_g1_i1	1	c145008_g1_i1	0	KO_EUK
c145009_g1_i1	1	c145009_g1_i1	0	KO_EUK
c145010_g1_i1	1	c145010_g1_i1	0	KO_EUK
c145011_g1_i1	1	c145011_g1_i1	0	KO_EUK
c145012_g1_i1	1	c145012_g1_i1	0	KO_EUK
c145013_g1_i1	1	c145013_g1_i1	0	KO_EUK
c145014_g1_i1	1	c145014_g1_i1	0	KO_EUK
c145015_g1_i1	1	c145015_g1_i1	0	KO_EUK
c145017_g1_i1	1	c145017_g1_i1	0	KO_EUK
c145018_g1_i1	1	c145018_g1_i1	0	KO_EUK
c145019_g1_i1	1	c145019_g1_i1	0	KO_EUK
c145020_g1_i1	1	c145020_g1_i1	0	KO_EUK
c145021_g1_i1	1	c145021_g1_i1	0	KO_EUK
c145022_g1_i1	1	c145022_g1_i1	0	KO_EUK
c145023_g1_i1	1	c145023_g1_i1	0	KO_EUK
c145024_g1_i1	1	c145024_g1_i1	0	KO_EUK
c145025_g1_i1	1	c145025_g1_i1	0	KO_EUK
c145026_g1_i1	1	c145026_g1_i1	0	KO_EUK
c145027_g1_i1	1	c145027_g1_i1	0	KO_EUK
c145028_g1_i1	1	c145028_g1_i1	0	KO_EUK
c145029_g1_i1	1	c145029_g1_i1	0	KO_EUK
c145030_g1_i1	1	c145030_g1_i1	0	KO_EUK
c145031_g1_i1	1	c145031_g1_i1	0	KO_EUK
c145032_g1_i1	1	c145032_g1_i1	0	KO_EUK
c145034_g1_i1	1	c145034_g1_i1	0	KO_EUK
c145035_g1_i1	1	c145035_g1_i1	0	KO_EUK
c145038_g1_i1	1	c145038_g1_i1	0	KO_EUK
c145039_g1_i1	1	c145039_g1_i1	0	KO_EUK
c145040_g1_i1	1	c145040_g1_i1	0	KO_EUK
c14507_g1_i1	1	c14507_g1_i1	0	KO_EUK
c14511_g1_i1	1	c14511_g1_i1	0	KO_EUK
c14516_g1_i1	1	c14516_g1_i1	0	KO_EUK
c14529_g1_i1	1	c14529_g1_i1	0	KO_EUK
c14532_g1_i1	1	c14532_g1_i1	0	KO_EUK
c14535_g1_i1	1	c14535_g1_i1	0	KO_EUK
c14541_g1_i1	1	c14541_g1_i1	0	KO_EUK
c14547_g1_i1	1	c14547_g1_i1	0	KO_EUK
c14567_g1_i1	1	c14567_g1_i1	0	KO_EUK
c14574_g1_i1	1	c14574_g1_i1	0	KO_EUK
c14584_g1_i1	1	c14584_g1_i1	0	KO_EUK
c14587_g1_i1	1	c14587_g1_i1	0	KO_EUK
c14590_g1_i1	1	c14590_g1_i1	0	KO_EUK
c14593_g1_i1	1	c14593_g1_i1	0	KO_EUK
c14596_g1_i1	1	c14596_g1_i1	0	KO_EUK
c14604_g1_i1	1	c14604_g1_i1	0	KO_EUK
c14607_g1_i1	1	c14607_g1_i1	0	KO_EUK
c14620_g1_i1	1	c14620_g1_i1	0	KO_EUK
c1462_g1_i1	1	c1462_g1_i1	0	KO_EUK
c1463_g1_i1	1	c1463_g1_i1	0	KO_EUK
c14645_g1_i1	1	c14645_g1_i1	0	KO_EUK
c1466_g1_i1	1	c1466_g1_i1	0	KO_EUK
c14673_g1_i1	1	c14673_g1_i1	0	KO_EUK
c14679_g1_i1	1	c14679_g1_i1	0	KO_EUK
c1467_g1_i1	1	c1467_g1_i1	0	KO_EUK
c14695_g1_i1	1	c14695_g1_i1	0	KO_EUK
c14705_g1_i1	1	c14705_g1_i1	0	KO_EUK
c14706_g1_i1	1	c14706_g1_i1	0	KO_EUK
c14713_g1_i1	1	c14713_g1_i1	0	KO_EUK
c14717_g1_i1	1	c14717_g1_i1	0	KO_EUK
c14724_g1_i2	1	c14724_g1_i2	0	KO_EUK
c1472_g1_i1	1	c1472_g1_i1	0	KO_EUK
c14734_g1_i1	1	c14734_g1_i1	0	KO_EUK
c14749_g1_i1	1	c14749_g1_i1	0	KO_EUK
c14750_g1_i1	1	c14750_g1_i1	0	KO_EUK
c14761_g1_i1	1	c14761_g1_i1	0	KO_EUK
c14779_g1_i1	1	c14779_g1_i1	0	KO_EUK
c14790_g1_i1	1	c14790_g1_i1	0	KO_EUK
c14795_g1_i1	1	c14795_g1_i1	0	KO_EUK
c14812_g1_i1	1	c14812_g1_i1	0	KO_EUK
c14822_g1_i1	1	c14822_g1_i1	0	KO_EUK
c14823_g1_i1	1	c14823_g1_i1	0	KO_EUK
c14830_g1_i1	1	c14830_g1_i1	0	KO_EUK
c14834_g1_i1	1	c14834_g1_i1	0	KO_EUK
c14840_g1_i1	1	c14840_g1_i1	0	KO_EUK
c14846_g1_i1	1	c14846_g1_i1	0	KO_EUK
c14852_g1_i1	1	c14852_g1_i1	0	KO_EUK
c14853_g1_i1	1	c14853_g1_i1	0	KO_EUK
c14856_g1_i1	1	c14856_g1_i1	0	KO_EUK
c14859_g1_i1	1	c14859_g1_i1	0	KO_EUK
c1485_g1_i1	1	c1485_g1_i1	0	KO_EUK
c14862_g1_i1	1	c14862_g1_i1	0	KO_EUK
c14865_g1_i1	1	c14865_g1_i1	0	KO_EUK
c14875_g1_i1	1	c14875_g1_i1	0	KO_EUK
c14878_g1_i1	1	c14878_g1_i1	0	KO_EUK
c14884_g1_i1	1	c14884_g1_i1	0	KO_EUK
c1488_g1_i1	1	c1488_g1_i1	0	KO_EUK
c1489_g1_i1	1	c1489_g1_i1	0	KO_EUK
c14935_g1_i1	1	c14935_g1_i1	0	KO_EUK
c14949_g1_i1	1	c14949_g1_i1	0	KO_EUK
c14967_g1_i1	1	c14967_g1_i1	0	KO_EUK
c14984_g1_i1	1	c14984_g1_i1	0	KO_EUK
c14989_g1_i1	1	c14989_g1_i1	0	KO_EUK
c1498_g1_i1	1	c1498_g1_i1	0	KO_EUK
c14992_g1_i1	1	c14992_g1_i1	0	KO_EUK
c14995_g1_i1	1	c14995_g1_i1	0	KO_EUK
c14998_g1_i1	1	c14998_g1_i1	0	KO_EUK
c14_g1_i1	1	c14_g1_i1	0	KO_EUK
c15001_g1_i1	1	c15001_g1_i1	0	KO_EUK
c15018_g1_i1	1	c15018_g1_i1	0	KO_EUK
c15026_g1_i1	1	c15026_g1_i1	0	KO_EUK
c15039_g1_i1	1	c15039_g1_i1	0	KO_EUK
c15040_g1_i1	1	c15040_g1_i1	0	KO_EUK
c15043_g1_i1	1	c15043_g1_i1	0	KO_EUK
c15044_g1_i1	1	c15044_g1_i1	0	KO_EUK
c15059_g1_i1	1	c15059_g1_i1	0	KO_EUK
c1507_g1_i1	1	c1507_g1_i1	0	KO_EUK
c15087_g1_i1	1	c15087_g1_i1	0	KO_EUK
c15091_g1_i1	1	c15091_g1_i1	0	KO_EUK
c15092_g1_i1	1	c15092_g1_i1	0	KO_EUK
c15101_g1_i1	1	c15101_g1_i1	0	KO_EUK
c15116_g1_i1	1	c15116_g1_i1	0	KO_EUK
c15119_g1_i1	1	c15119_g1_i1	0	KO_EUK
c15121_g1_i1	1	c15121_g1_i1	0	KO_EUK
c15122_g1_i1	1	c15122_g1_i1	0	KO_EUK
c15130_g1_i1	1	c15130_g1_i1	0	KO_EUK
c1513_g1_i1	1	c1513_g1_i1	0	KO_EUK
c1515_g1_i1	1	c1515_g1_i1	0	KO_EUK
c15160_g1_i1	1	c15160_g1_i1	0	KO_EUK
c15163_g1_i1	1	c15163_g1_i1	0	KO_EUK
c15164_g1_i1	1	c15164_g1_i1	0	KO_EUK
c15167_g1_i1	1	c15167_g1_i1	0	KO_EUK
c15172_g1_i1	1	c15172_g1_i1	0	KO_EUK
c15179_g1_i1	1	c15179_g1_i1	0	KO_EUK
c15191_g1_i1	1	c15191_g1_i1	0	KO_EUK
c15193_g1_i1	1	c15193_g1_i1	0	KO_EUK
c15200_g1_i1	1	c15200_g1_i1	0	KO_EUK
c15206_g1_i1	1	c15206_g1_i1	0	KO_EUK
c1520_g1_i1	1	c1520_g1_i1	0	KO_EUK
c15215_g1_i1	1	c15215_g1_i1	0	KO_EUK
c1521_g1_i1	1	c1521_g1_i1	0	KO_EUK
c15233_g1_i1	1	c15233_g1_i1	0	KO_EUK
c15248_g1_i1	1	c15248_g1_i1	0	KO_EUK
c15259_g1_i1	1	c15259_g1_i1	0	KO_EUK
c15264_g1_i1	1	c15264_g1_i1	0	KO_EUK
c1526_g1_i1	1	c1526_g1_i1	0	KO_EUK
c15278_g1_i1	1	c15278_g1_i1	0	KO_EUK
c15279_g1_i2	1	c15279_g1_i2	0	KO_EUK
c15282_g1_i1	1	c15282_g1_i1	0	KO_EUK
c15286_g1_i1	1	c15286_g1_i1	0	KO_EUK
c15287_g1_i1	1	c15287_g1_i1	0	KO_EUK
c1528_g1_i1	1	c1528_g1_i1	0	KO_EUK
c1528_g2_i1	1	c1528_g2_i1	0	KO_EUK
c1530_g1_i1	1	c1530_g1_i1	0	KO_EUK
c15312_g1_i1	1	c15312_g1_i1	0	KO_EUK
c15316_g1_i1	1	c15316_g1_i1	0	KO_EUK
c15325_g1_i1	1	c15325_g1_i1	0	KO_EUK
c15328_g1_i1	1	c15328_g1_i1	0	KO_EUK
c15334_g1_i1	1	c15334_g1_i1	0	KO_EUK
c15339_g1_i1	1	c15339_g1_i1	0	KO_EUK
c15341_g1_i1	1	c15341_g1_i1	1	KO_EUK
c15341_g2_i1	1	c15341_g2_i1	1	KO_EUK
c15343_g1_i1	1	c15343_g1_i1	0	KO_EUK
c15345_g1_i1	1	c15345_g1_i1	0	KO_EUK
c15346_g1_i1	1	c15346_g1_i1	0	KO_EUK
c15347_g1_i1	1	c15347_g1_i1	0	KO_EUK
c15349_g1_i1	1	c15349_g1_i1	0	KO_EUK
c15349_g2_i1	1	c15349_g2_i1	0	KO_EUK
c15352_g1_i1	1	c15352_g1_i1	0	KO_EUK
c15355_g1_i1	1	c15355_g1_i1	0	KO_EUK
c1535_g1_i1	1	c1535_g1_i1	0	KO_EUK
c15363_g1_i1	1	c15363_g1_i1	0	KO_EUK
c15376_g1_i1	1	c15376_g1_i1	0	KO_EUK
c15379_g1_i1	1	c15379_g1_i1	0	KO_EUK
c15380_g1_i1	1	c15380_g1_i1	0	KO_EUK
c15381_g1_i1	1	c15381_g1_i1	0	KO_EUK
c15381_g2_i1	1	c15381_g2_i1	0	KO_EUK
c15386_g1_i1	1	c15386_g1_i1	0	KO_EUK
c15387_g1_i1	1	c15387_g1_i1	0	KO_EUK
c15387_g2_i1	1	c15387_g2_i1	0	KO_EUK
c15388_g1_i1	1	c15388_g1_i1	0	KO_EUK
c1538_g1_i1	1	c1538_g1_i1	0	KO_EUK
c15391_g1_i1	1	c15391_g1_i1	0	KO_EUK
c153_g1_i1	1	c153_g1_i1	0	KO_EUK
c15402_g1_i1	1	c15402_g1_i1	0	KO_EUK
c15404_g1_i1	1	c15404_g1_i1	0	KO_EUK
c15417_g1_i1	1	c15417_g1_i1	0	KO_EUK
c15422_g1_i1	1	c15422_g1_i1	0	KO_EUK
c15424_g1_i1	1	c15424_g1_i1	0	KO_EUK
c15425_g1_i1	1	c15425_g1_i1	0	KO_EUK
c15433_g1_i1	1	c15433_g1_i1	0	KO_EUK
c15448_g1_i1	1	c15448_g1_i1	0	KO_EUK
c1544_g1_i1	1	c1544_g1_i1	0	KO_EUK
c15456_g1_i2	1	c15456_g1_i2	0	KO_EUK
c15467_g1_i1	1	c15467_g1_i1	0	KO_EUK
c15469_g1_i1	1	c15469_g1_i1	0	KO_EUK
c15471_g1_i1	1	c15471_g1_i1	0	KO_EUK
c15479_g1_i1	1	c15479_g1_i1	0	KO_EUK
c15482_g1_i1	1	c15482_g1_i1	0	KO_EUK
c15483_g1_i1	1	c15483_g1_i1	0	KO_EUK
c15488_g1_i1	1	c15488_g1_i1	0	KO_EUK
c15491_g1_i1	1	c15491_g1_i1	0	KO_EUK
c15492_g1_i1	1	c15492_g1_i1	0	KO_EUK
c15493_g1_i1	1	c15493_g1_i1	0	KO_EUK
c154_g1_i1	1	c154_g1_i1	0	KO_EUK
c15501_g1_i1	1	c15501_g1_i1	0	KO_EUK
c15511_g1_i1	1	c15511_g1_i1	0	KO_EUK
c1551_g1_i1	1	c1551_g1_i1	0	KO_EUK
c15524_g1_i1	1	c15524_g1_i1	0	KO_EUK
c15528_g1_i1	1	c15528_g1_i1	0	KO_EUK
c15530_g1_i1	1	c15530_g1_i1	0	KO_EUK
c15532_g1_i1	1	c15532_g1_i1	0	KO_EUK
c15538_g1_i1	1	c15538_g1_i1	0	KO_EUK
c15544_g1_i1	1	c15544_g1_i1	0	KO_EUK
c15549_g1_i1	1	c15549_g1_i1	0	KO_EUK
c15552_g1_i1	1	c15552_g1_i1	0	KO_EUK
c15555_g1_i1	1	c15555_g1_i1	0	KO_EUK
c15556_g1_i1	1	c15556_g1_i1	0	KO_EUK
c15560_g1_i1	1	c15560_g1_i1	0	KO_EUK
c15561_g1_i1	1	c15561_g1_i1	0	KO_EUK
c15562_g1_i1	1	c15562_g1_i1	0	KO_EUK
c15568_g1_i1	1	c15568_g1_i1	0	KO_EUK
c15569_g1_i1	1	c15569_g1_i1	0	KO_EUK
c15571_g1_i1	1	c15571_g1_i1	0	KO_EUK
c15571_g2_i1	1	c15571_g2_i1	0	KO_EUK
c15573_g1_i1	1	c15573_g1_i1	0	KO_EUK
c15575_g1_i1	1	c15575_g1_i1	0	KO_EUK
c15575_g2_i1	1	c15575_g2_i1	0	KO_EUK
c15577_g1_i1	1	c15577_g1_i1	0	KO_EUK
c15578_g1_i1	1	c15578_g1_i1	0	KO_EUK
c15583_g1_i1	1	c15583_g1_i1	0	KO_EUK
c15590_g1_i1	1	c15590_g1_i1	0	KO_EUK
c15593_g1_i1	1	c15593_g1_i1	0	KO_EUK
c15597_g1_i1	1	c15597_g1_i1	0	KO_EUK
c1559_g1_i1	1	c1559_g1_i1	0	KO_EUK
c15609_g1_i1	1	c15609_g1_i1	0	KO_EUK
c15616_g1_i1	1	c15616_g1_i1	0	KO_EUK
c15623_g1_i1	1	c15623_g1_i1	0	KO_EUK
c15631_g1_i1	1	c15631_g1_i1	0	KO_EUK
c15633_g1_i1	1	c15633_g1_i1	0	KO_EUK
c15638_g1_i1	1	c15638_g1_i1	0	KO_EUK
c15638_g2_i1	1	c15638_g2_i1	0	KO_EUK
c15639_g1_i1	1	c15639_g1_i1	0	KO_EUK
c1563_g1_i1	1	c1563_g1_i1	0	KO_EUK
c15649_g1_i1	1	c15649_g1_i1	0	KO_EUK
c1565_g1_i1	1	c1565_g1_i1	0	KO_EUK
c15662_g1_i1	1	c15662_g1_i1	0	KO_EUK
c15663_g1_i1	1	c15663_g1_i1	0	KO_EUK
c15664_g1_i1	1	c15664_g1_i1	0	KO_EUK
c15665_g1_i1	1	c15665_g1_i1	0	KO_EUK
c15670_g1_i1	1	c15670_g1_i1	0	KO_EUK
c15672_g1_i1	1	c15672_g1_i1	0	KO_EUK
c15676_g1_i1	1	c15676_g1_i1	0	KO_EUK
c15678_g1_i1	1	c15678_g1_i1	0	KO_EUK
c15688_g1_i1	1	c15688_g1_i1	0	KO_EUK
c15690_g1_i1	1	c15690_g1_i1	0	KO_EUK
c15692_g1_i1	1	c15692_g1_i1	0	KO_EUK
c15697_g1_i1	1	c15697_g1_i1	0	KO_EUK
c15697_g2_i1	1	c15697_g2_i1	0	KO_EUK
c15700_g1_i1	1	c15700_g1_i1	0	KO_EUK
c1570_g1_i1	1	c1570_g1_i1	0	KO_EUK
c15723_g1_i1	1	c15723_g1_i1	0	KO_EUK
c15727_g1_i1	1	c15727_g1_i1	0	KO_EUK
c15728_g1_i1	1	c15728_g1_i1	0	KO_EUK
c15736_g1_i1	1	c15736_g1_i1	0	KO_EUK
c15738_g1_i1	1	c15738_g1_i1	0	KO_EUK
c15745_g1_i1	1	c15745_g1_i1	0	KO_EUK
c15760_g1_i1	1	c15760_g1_i1	0	KO_EUK
c15761_g1_i1	1	c15761_g1_i1	0	KO_EUK
c1576_g1_i1	1	c1576_g1_i1	0	KO_EUK
c1576_g2_i1	1	c1576_g2_i1	0	KO_EUK
c1577_g1_i1	1	c1577_g1_i1	0	KO_EUK
c15783_g1_i1	1	c15783_g1_i1	0	KO_EUK
c15785_g1_i1	1	c15785_g1_i1	0	KO_EUK
c15786_g1_i1	1	c15786_g1_i1	0	KO_EUK
c15789_g1_i1	1	c15789_g1_i1	0	KO_EUK
c15789_g2_i1	1	c15789_g2_i1	0	KO_EUK
c15790_g1_i1	1	c15790_g1_i1	0	KO_EUK
c15791_g1_i1	1	c15791_g1_i1	0	KO_EUK
c157_g1_i1	1	c157_g1_i1	0	KO_EUK
c15801_g1_i1	1	c15801_g1_i1	0	KO_EUK
c15803_g1_i1	1	c15803_g1_i1	0	KO_EUK
c15807_g1_i1	1	c15807_g1_i1	0	KO_EUK
c15809_g1_i1	1	c15809_g1_i1	0	KO_EUK
c15811_g1_i1	1	c15811_g1_i1	0	KO_EUK
c15814_g1_i1	1	c15814_g1_i1	0	KO_EUK
c1581_g1_i1	1	c1581_g1_i1	0	KO_EUK
c1581_g2_i1	1	c1581_g2_i1	0	KO_EUK
c15821_g1_i1	1	c15821_g1_i1	0	KO_EUK
c15824_g1_i1	1	c15824_g1_i1	0	KO_EUK
